SMILES,ChEMBL_ID,IC50,pIC50,MW,LogP,QED,SAS,SELFIES
CNC(=O)c1nc2c(Nc3ccc(F)cc3OC(C)C)ncnc2s1,CHEMBL5195407,7.6,-0.8808135922807914,361.4020000000001,3.115800000000002,0.7257885856586391,2.669567060352467,[C][N][C][=Branch1][C][=O][C][=N][C][=C][Branch2][Ring1][Ring1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][O][C][Branch1][C][C][C][N][=C][N][=C][Ring2][Ring1][C][S][Ring2][Ring1][Branch1]
CNc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL3351027,400.0,-2.6020599913279625,297.271,-2.2271999999999994,0.427805791656391,3.854189621130848,[C][N][C][=N][C][=C][Branch2][Ring1][Branch1][N][=C][N][Ring1][Branch1][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Ring1][Branch2][O][C][=Branch1][C][=O][NH1][Ring2][Ring1][Ring1]
CNc1nc2nc(-c3ccc(C(=O)O)cc3)n(CCOc3ccc(Cl)cc3)c2c(=O)[nH]1,CHEMBL2046921,3.14,-0.49692964807321494,439.85900000000015,3.2589000000000015,0.4036215011909866,2.5512407665394594,[C][N][C][=N][C][N][=C][Branch1][S][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=C][Ring1][=Branch2][N][Branch1][#C][C][C][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=Ring2][Ring1][Branch2][C][=Branch1][C][=O][NH1][Ring2][Ring1][=N]
CNc1nc2nc(-c3ccc(C(F)(F)P(=O)(O)O)cc3)n(CCOc3ccc(Cl)cc3)c2c(=O)[nH]1,CHEMBL2046918,0.016,1.7958800173440752,525.8360000000002,3.7877000000000027,0.25452297655753997,2.9620829763499934,[C][N][C][=N][C][N][=C][Branch2][Ring1][#Branch2][C][=C][C][=C][Branch1][S][C][Branch1][C][F][Branch1][C][F][P][=Branch1][C][=O][Branch1][C][O][O][C][=C][Ring1][=N][N][Branch1][#C][C][C][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=Ring2][Ring1][N][C][=Branch1][C][=O][NH1][Ring2][Ring1][P]
CNc1nc2nc(-c3ccc(CP(=O)(O)O)cc3)n(CCOc3ccc(Cl)cc3)c2c(=O)[nH]1,CHEMBL2046917,0.16,0.7958800173440752,489.8560000000002,3.2384000000000013,0.27622106206940095,2.8451507228174737,[C][N][C][=N][C][N][=C][Branch2][Ring1][Ring2][C][=C][C][=C][Branch1][#Branch2][C][P][=Branch1][C][=O][Branch1][C][O][O][C][=C][Ring1][O][N][Branch1][#C][C][C][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=Ring2][Ring1][#Branch2][C][=Branch1][C][=O][NH1][Ring2][Ring1][#C]
CNc1nc2nc(-c3ccc(P(=O)(O)O)cc3)n(CCOc3ccc(Cl)cc3)c2c(=O)[nH]1,CHEMBL2046916,0.095,1.0222763947111522,475.8290000000002,2.3636999999999997,0.2983121755285197,2.902095588549784,[C][N][C][=N][C][N][=C][Branch2][Ring1][Ring1][C][=C][C][=C][Branch1][=Branch2][P][=Branch1][C][=O][Branch1][C][O][O][C][=C][Ring1][#Branch2][N][Branch1][#C][C][C][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=Ring2][Ring1][=Branch2][C][=Branch1][C][=O][NH1][Ring2][Ring1][=C]
COc1cc2c(cc1OC)-c1nc(N/N=C(/Cc3ccccc3[N+](=O)[O-])C(=O)O)sc1CC2,CHEMBL3287127,45.0,-1.6532125137753437,468.4910000000002,3.9293000000000022,0.28827943591610533,2.845713501973801,[C][O][C][=C][C][=C][Branch1][#Branch1][C][=C][Ring1][=Branch1][O][C][C][N][=C][Branch2][Ring1][=Branch2][N][/N][=C][Branch1][#C][/C][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=Branch1][C][=O][O][S][C][=Ring2][Ring1][Branch1][C][C][Ring2][Ring1][=N]
COc1cc2c(cc1OC)-c1nc(N/N=C(/Cc3ccccc3[N+](=O)[O-])C(=O)O)sc1CO2,CHEMBL3287131,51.5,-1.711807229041191,470.4630000000002,3.7231000000000005,0.2856017641342983,2.931038564008544,[C][O][C][=C][C][=C][Branch1][#Branch1][C][=C][Ring1][=Branch1][O][C][C][N][=C][Branch2][Ring1][=Branch2][N][/N][=C][Branch1][#C][/C][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=Branch1][C][=O][O][S][C][=Ring2][Ring1][Branch1][C][O][Ring2][Ring1][=N]
COc1cc2c(cc1OC)-c1nc(N/N=C(\Cc3ccccc3[N+](=O)[O-])C(=O)O)sc1CC2,CHEMBL3287126,10.5,-1.021189299069938,468.4910000000002,3.9293000000000022,0.28827943591610533,2.845713501973801,[C][O][C][=C][C][=C][Branch1][#Branch1][C][=C][Ring1][=Branch1][O][C][C][N][=C][Branch2][Ring1][=Branch2][N][/N][=C][Branch1][#C][\C][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=Branch1][C][=O][O][S][C][=Ring2][Ring1][Branch1][C][C][Ring2][Ring1][=N]
COc1cc2c(cc1OC)-c1nc(N/N=C(\Cc3ccccc3[N+](=O)[O-])C(=O)O)sc1CO2,CHEMBL3287130,10.5,-1.021189299069938,470.4630000000002,3.7231000000000005,0.2856017641342983,2.931038564008544,[C][O][C][=C][C][=C][Branch1][#Branch1][C][=C][Ring1][=Branch1][O][C][C][N][=C][Branch2][Ring1][=Branch2][N][/N][=C][Branch1][#C][\C][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=Branch1][C][=O][O][S][C][=Ring2][Ring1][Branch1][C][O][Ring2][Ring1][=N]
COc1ccc(-c2ccc(-c3nc(-c4ccc(Cl)c(Cl)c4)cs3)cc2C(=O)O)c(C(F)(F)F)c1,CHEMBL3659443,1300.0,-3.113943352306837,524.3470000000001,8.176500000000004,0.28616549129235025,2.4360354295752256,[C][O][C][=C][C][=C][Branch2][Ring2][=Branch2][C][=C][C][=C][Branch2][Ring1][Branch2][C][=N][C][Branch1][#C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][=C][S][Ring1][=N][C][=C][Ring2][Ring1][Ring1][C][=Branch1][C][=O][O][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring2][Ring1][S]
COc1ccc(-c2ccc(-c3nc(-c4ccc(Cl)c(Cl)c4)cs3)cc2C(=O)O)c(Cl)c1,CHEMBL3659450,1500.0,-3.1760912590556813,490.7950000000001,7.811100000000004,0.3097604043930267,2.268436329597092,[C][O][C][=C][C][=C][Branch2][Ring2][=Branch2][C][=C][C][=C][Branch2][Ring1][Branch2][C][=N][C][Branch1][#C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][=C][S][Ring1][=N][C][=C][Ring2][Ring1][Ring1][C][=Branch1][C][=O][O][C][Branch1][C][Cl][=C][Ring2][Ring1][=N]
COc1ccc(-c2ccc(-c3nc(-c4ccc(Cl)c(Cl)c4)cs3)cc2C(=O)O)c([N+](=O)[O-])c1,CHEMBL3659386,3200.0,-3.505149978319906,501.34700000000015,7.0659000000000045,0.22405254313803655,2.4096709785084887,[C][O][C][=C][C][=C][Branch2][Ring2][=Branch2][C][=C][C][=C][Branch2][Ring1][Branch2][C][=N][C][Branch1][#C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][=C][S][Ring1][=N][C][=C][Ring2][Ring1][Ring1][C][=Branch1][C][=O][O][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring2][Ring1][#C]
COc1ccc(-c2csc(-c3ccc(-c4ccccc4[N+](=O)[O-])c(C(=O)O)c3)n2)c(F)c1,CHEMBL3659387,19000.0,-4.278753600952829,450.4470000000002,5.8982000000000046,0.2898661265239033,2.3621186654728596,[C][O][C][=C][C][=C][Branch2][Ring2][O][C][=C][S][C][Branch2][Ring1][S][C][=C][C][=C][Branch1][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Ring2][Ring1][C][=N][Ring2][Ring1][#Branch1][C][Branch1][C][F][=C][Ring2][Ring1][=C]
COc1ccc(-c2csc(-c3ccc(-c4ccccc4[N+](=O)[O-])c(C(=O)O)c3)n2)cc1,CHEMBL3659390,8300.0,-3.9190780923760737,432.45700000000016,5.759100000000005,0.30693719044612644,2.214261570735264,[C][O][C][=C][C][=C][Branch2][Ring2][O][C][=C][S][C][Branch2][Ring1][S][C][=C][C][=C][Branch1][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Ring2][Ring1][C][=N][Ring2][Ring1][#Branch1][C][=C][Ring2][Ring1][=N]
COc1ccc(CNC(=O)c2ccc(-c3ccc(-c4nc(-c5ccc(Cl)c(Cl)c5)cs4)cc3C(=O)O)cc2)cc1,CHEMBL3659421,2000.0,-3.3010299956639813,589.5000000000003,8.087700000000005,0.19106452617517425,2.3355043174575076,[C][O][C][=C][C][=C][Branch2][Branch1][O][C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring2][=Branch2][C][=C][C][=C][Branch2][Ring1][Branch2][C][=N][C][Branch1][#C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][=C][S][Ring1][=N][C][=C][Ring2][Ring1][Ring1][C][=Branch1][C][=O][O][C][=C][Ring2][Ring1][N][C][=C][Ring2][Ring2][=Branch1]
COc1ccc(Cl)c(-c2ccc(-c3nc(-c4ccc(Cl)c(Cl)c4)cs3)cc2C(=O)O)c1,CHEMBL3659449,3000.0,-3.4771212547196626,490.79500000000013,7.811100000000004,0.3097604043930267,2.268853305724413,[C][O][C][=C][C][=C][Branch1][C][Cl][C][Branch2][Ring2][=Branch2][C][=C][C][=C][Branch2][Ring1][Branch2][C][=N][C][Branch1][#C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][=C][S][Ring1][=N][C][=C][Ring2][Ring1][Ring1][C][=Branch1][C][=O][O][=C][Ring2][Ring1][=N]
COc1ccc2c(c1OC)OCc1sc(N/N=C(/Cc3ccccc3[N+](=O)[O-])C(=O)O)nc1-2,CHEMBL3287129,55.5,-1.7442929831226763,470.46300000000025,3.7231000000000014,0.2856017641342981,3.0097636260432807,[C][O][C][=C][C][=C][C][=Branch1][=Branch1][=C][Ring1][=Branch1][O][C][O][C][C][S][C][Branch2][Ring1][=Branch2][N][/N][=C][Branch1][#C][/C][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=Branch1][C][=O][O][=N][C][=Ring2][Ring1][Branch1][Ring2][Ring1][N]
COc1ccc2c(c1OC)OCc1sc(N/N=C(\Cc3ccccc3[N+](=O)[O-])C(=O)O)nc1-2,CHEMBL3287128,16.5,-1.2174839442139063,470.46300000000025,3.7231000000000014,0.2856017641342981,3.0097636260432807,[C][O][C][=C][C][=C][C][=Branch1][=Branch1][=C][Ring1][=Branch1][O][C][O][C][C][S][C][Branch2][Ring1][=Branch2][N][/N][=C][Branch1][#C][\C][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=Branch1][C][=O][O][=N][C][=Ring2][Ring1][Branch1][Ring2][Ring1][N]
COc1cccc(-c2ccc(-c3nc(-c4ccc(Cl)c(Cl)c4)cs3)cc2C(=O)O)c1,CHEMBL3659447,5000.0,-3.6989700043360187,456.3500000000001,7.157700000000005,0.34629652597968846,2.164476023688417,[C][O][C][=C][C][=C][C][Branch2][Ring2][=Branch2][C][=C][C][=C][Branch2][Ring1][Branch2][C][=N][C][Branch1][#C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][=C][S][Ring1][=N][C][=C][Ring2][Ring1][Ring1][C][=Branch1][C][=O][O][=C][Ring2][Ring1][N]
COc1cccc(-c2ccc(-c3nc(-c4ccc(Cl)c(Cl)c4)cs3)cc2C(=O)O)n1,CHEMBL3659441,9700.0,-3.9867717342662448,457.3380000000001,6.552700000000004,0.36788945077147134,2.3697102318332135,[C][O][C][=C][C][=C][C][Branch2][Ring2][=Branch2][C][=C][C][=C][Branch2][Ring1][Branch2][C][=N][C][Branch1][#C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][=C][S][Ring1][=N][C][=C][Ring2][Ring1][Ring1][C][=Branch1][C][=O][O][=N][Ring2][Ring1][N]
COc1cccc(-c2csc(-c3ccc(-c4ccccc4[N+](=O)[O-])c(C(=O)O)c3)n2)c1,CHEMBL3659389,18000.0,-4.2552725051033065,432.45700000000016,5.759100000000005,0.30693719044612644,2.256109997308691,[C][O][C][=C][C][=C][C][Branch2][Ring2][O][C][=C][S][C][Branch2][Ring1][S][C][=C][C][=C][Branch1][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Ring2][Ring1][C][=N][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][=N]
COc1cccc(CNC(=O)c2ccc(-c3ccc(-c4nc(-c5ccc(Cl)c(Cl)c5)cs4)cc3C(=O)O)cc2)c1,CHEMBL3659422,1300.0,-3.113943352306837,589.5000000000003,8.087700000000005,0.19106452617517425,2.3627557344615546,[C][O][C][=C][C][=C][C][Branch2][Branch1][O][C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring2][=Branch2][C][=C][C][=C][Branch2][Ring1][Branch2][C][=N][C][Branch1][#C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][=C][S][Ring1][=N][C][=C][Ring2][Ring1][Ring1][C][=Branch1][C][=O][O][C][=C][Ring2][Ring1][N][=C][Ring2][Ring2][=Branch1]
COc1cccc(C[n+]2cn([C@@H]3O[C@H](CNc4c(O)c(=O)c4=O)[C@@H](O)[C@H]3O)c3nc(N)[nH]c(=O)c32)c1,CHEMBL5277591,,,499.46000000000026,-2.3158999999999983,0.11756631259237273,4.50336911546702,[C][O][C][=C][C][=C][C][Branch2][Branch1][Branch1][C][N+1][=C][N][Branch2][Ring1][=N][C@@H1][O][C@H1][Branch1][S][C][N][C][=C][Branch1][C][O][C][=Branch1][C][=O][C][Ring1][=Branch1][=O][C@@H1][Branch1][C][O][C@H1][Ring1][#C][O][C][N][=C][Branch1][C][N][NH1][C][=Branch1][C][=O][C][=Ring1][Branch2][Ring2][Ring1][O][=C][Ring2][Ring2][C]
COc1cccc(Cl)c1-c1ccc(-c2nc(-c3ccc(Cl)c(Cl)c3)cs2)cc1C(=O)O,CHEMBL3659446,1800.0,-3.255272505103306,490.79500000000013,7.811100000000005,0.3097604043930267,2.321204499358366,[C][O][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C][=C][C][=C][Branch2][Ring1][Branch2][C][=N][C][Branch1][#C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][=C][S][Ring1][=N][C][=C][Ring2][Ring1][Ring1][C][=Branch1][C][=O][O]
COc1ccccc1-c1ccc(-c2nc(-c3ccc(Cl)c(Cl)c3)cs2)cc1C(=O)O,CHEMBL3659448,4800.0,-3.681241237375587,456.3500000000001,7.157700000000005,0.34629652597968846,2.1689621775345707,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch2][Ring1][Branch2][C][=N][C][Branch1][#C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][=C][S][Ring1][=N][C][=C][Ring2][Ring1][Ring1][C][=Branch1][C][=O][O]
COc1ccccc1-c1csc(-c2ccc(-c3ccccc3[N+](=O)[O-])c(C(=O)O)c2)n1,CHEMBL3659388,14000.0,-4.146128035678238,432.45700000000016,5.7591000000000045,0.30693719044612644,2.2608601721338673,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][S][C][Branch2][Ring1][S][C][=C][C][=C][Branch1][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Ring2][Ring1][C][=N][Ring2][Ring1][#Branch1]
COc1ncc(-c2ccc(-c3nc(-c4ccc(Cl)c(Cl)c4)cs3)cc2C(=O)O)cn1,CHEMBL3659439,14000.0,-4.146128035678238,458.32600000000014,5.947700000000004,0.39805888414063145,2.4606094173535755,[C][O][C][=N][C][=C][Branch2][Ring2][=Branch2][C][=C][C][=C][Branch2][Ring1][Branch2][C][=N][C][Branch1][#C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][=C][S][Ring1][=N][C][=C][Ring2][Ring1][Ring1][C][=Branch1][C][=O][O][C][=N][Ring2][Ring1][N]
COc1ncccc1-c1ccc(-c2nc(-c3ccc(Cl)c(Cl)c3)cs2)cc1C(=O)O,CHEMBL3659442,15000.0,-4.176091259055681,457.33800000000014,6.552700000000004,0.36788945077147134,2.357890503326427,[C][O][C][=N][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch2][Ring1][Branch2][C][=N][C][Branch1][#C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][=C][S][Ring1][=N][C][=C][Ring2][Ring1][Ring1][C][=Branch1][C][=O][O]
CS(=O)(=O)c1ccc(-c2csc(-c3ccc(-c4ccccc4[N+](=O)[O-])c(C(=O)O)c3)n2)cc1,CHEMBL3659391,80000.0,-4.903089986991944,480.5230000000002,5.154000000000004,0.29834601710042935,2.3540034199800584,[C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring2][O][C][=C][S][C][Branch2][Ring1][S][C][=C][C][=C][Branch1][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Ring2][Ring1][C][=N][Ring2][Ring1][#Branch1][C][=C][Ring2][Ring1][=N]
C[n+]1cn([C@@H]2O[C@H](CNC(=O)Cc3nnn[nH]3)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,CHEMBL5276591,,,407.37100000000015,-4.377499999999998,0.223354535753772,4.681366978806994,[C][N+1][=C][N][Branch2][Ring1][N][C@@H1][O][C@H1][Branch1][#C][C][N][C][=Branch1][C][=O][C][C][=N][N][=N][NH1][Ring1][Branch1][C@@H1][Branch1][C][O][C@H1][Ring1][S][O][C][N][=C][Branch1][C][N][NH1][C][=Branch1][C][=O][C][=Ring1][Branch2][Ring2][Ring1][N]
C[n+]1cn([C@@H]2O[C@H](CNS(=O)(=O)c3ccc(C(=O)O)cc3)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,CHEMBL5286550,18.7,-1.271841606536499,481.46700000000016,-2.572799999999997,0.20232090041328077,4.202601051401839,[C][N+1][=C][N][Branch2][Ring2][Branch2][C@@H1][O][C@H1][Branch2][Ring1][=Branch2][C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=C][Ring1][=Branch2][C@@H1][Branch1][C][O][C@H1][Ring2][Ring1][Ring2][O][C][N][=C][Branch1][C][N][NH1][C][=Branch1][C][=O][C][=Ring1][Branch2][Ring2][Ring1][S]
C[n+]1cn([C@@H]2O[C@H](CNc3c(O)c(=O)c3=O)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,CHEMBL5269259,,,393.3360000000001,-3.835799999999997,0.18854349885556693,4.647774109370834,[C][N+1][=C][N][Branch2][Ring1][=N][C@@H1][O][C@H1][Branch1][S][C][N][C][=C][Branch1][C][O][C][=Branch1][C][=O][C][Ring1][=Branch1][=O][C@@H1][Branch1][C][O][C@H1][Ring1][#C][O][C][N][=C][Branch1][C][N][NH1][C][=Branch1][C][=O][C][=Ring1][Branch2][Ring2][Ring1][O]
C[n+]1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2nc(N)nc([S-])c21,CHEMBL1234483,400.0,-2.6020599913279625,313.33900000000006,-2.6447,0.2687182882982642,4.8824595778528925,[C][N+1][=C][N][Branch1][S][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Ring1][Branch2][O][C][=N][C][Branch1][C][N][=N][C][Branch1][C][S-1][=C][Ring1][Branch2][Ring2][Ring1][Ring2]
C[n+]1cn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,CHEMBL1232939,1.7,-0.2304489213782739,378.2580000000001,-3.1401999999999997,0.23343414892751083,4.5595128036040125,[C][N+1][=C][N][Branch2][Ring1][Branch2][C@@H1][O][C@H1][Branch1][O][C][O][P][=Branch1][C][=O][Branch1][C][O][O][C@@H1][Branch1][C][O][C@H1][Ring1][N][O][C][N][=C][Branch1][C][N][NH1][C][=Branch1][C][=O][C][=Ring1][Branch2][Ring2][Ring1][Branch2]
C[n+]1cn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,CHEMBL1234303,0.72,0.14266750356873156,538.216,-2.9061999999999997,0.12341862472630208,5.004617111412556,[C][N+1][=C][N][Branch2][Ring2][#Branch2][C@@H1][O][C@H1][Branch2][Ring1][O][C][O][P][=Branch1][C][=O][Branch1][C][O][O][P][=Branch1][C][=O][Branch1][C][O][O][P][=Branch1][C][=O][Branch1][C][O][O][C@@H1][Branch1][C][O][C@H1][Ring2][Ring1][Ring2][O][C][N][=C][Branch1][C][N][NH1][C][=Branch1][C][=O][C][=Ring1][Branch2][Ring2][Ring1][S]
C[n+]1cn([C@@H]2O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,CHEMBL1097198,14.0,-1.146128035678238,377.2500000000001,-3.772199999999997,0.2600563301248729,4.995496021438036,[C][N+1][=C][N][Branch2][Ring1][Branch2][C@@H1][O][C@H1][Branch1][O][C][O][P][=Branch1][C][=O][Branch1][C][O-1][O][C@@H1][Branch1][C][O][C@H1][Ring1][N][O][C][N][=C][Branch1][C][N][NH1][C][=Branch1][C][=O][C][=Ring1][Branch2][Ring2][Ring1][Branch2]
Cc1cc(-c2csc(-c3ccc(-c4ccccc4[N+](=O)[O-])c(C(=O)O)c3)n2)ccc1Cl,CHEMBL3659368,5900.0,-3.7708520116421442,450.90300000000013,6.712320000000005,0.2690482606763025,2.333470281851735,[C][C][=C][C][Branch2][Ring2][O][C][=C][S][C][Branch2][Ring1][S][C][=C][C][=C][Branch1][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Ring2][Ring1][C][=N][Ring2][Ring1][#Branch1][=C][C][=C][Ring2][Ring1][=N][Cl]
Cc1cc(C#N)ccc1-c1ccc(-c2nc(-c3ccc(Cl)c(Cl)c3)cs2)cc1C(=O)O,CHEMBL3659457,1300.0,-3.113943352306837,465.36100000000016,7.329200000000005,0.34250335804499094,2.378594419782768,[C][C][=C][C][Branch1][Ring1][C][#N][=C][C][=C][Ring1][Branch2][C][=C][C][=C][Branch2][Ring1][Branch2][C][=N][C][Branch1][#C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][=C][S][Ring1][=N][C][=C][Ring2][Ring1][Ring1][C][=Branch1][C][=O][O]
Cc1cc(C(=O)O)ccc1-c1ccc(-c2nc(-c3ccc(Cl)c(Cl)c3)cs2)cc1C(=O)O,CHEMBL3659435,3650.0,-3.5622928644564746,484.3600000000002,7.155720000000004,0.3140137862437651,2.2932967467174574,[C][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][C][=C][Ring1][=Branch2][C][=C][C][=C][Branch2][Ring1][Branch2][C][=N][C][Branch1][#C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][=C][S][Ring1][=N][C][=C][Ring2][Ring1][Ring1][C][=Branch1][C][=O][O]
Cc1cc(Nc2cc(N)ncn2)c(=O)n2c1C(=O)NC21CCCCC1,CHEMBL4073443,3.7,-0.568201724066995,340.3870000000002,1.6328199999999995,0.7652936588720459,3.649275433856565,[C][C][C][=C][Branch1][=N][N][C][=C][C][Branch1][C][N][=N][C][=N][Ring1][#Branch1][C][=Branch1][C][=O][N][C][=Ring1][#C][C][=Branch1][C][=O][N][C][Ring1][=Branch1][C][C][C][C][C][Ring1][=Branch1]
Cc1cc2cc(C(c3nnnn3C3CCCC3)N3CCC(C)CC3)c(=O)[nH]c2cc1C,CHEMBL5274466,,,420.5610000000002,4.067840000000003,0.6882535114542955,3.1001025394310044,[C][C][=C][C][C][=C][Branch2][Ring1][=N][C][Branch1][#C][C][=N][N][=N][N][Ring1][Branch1][C][C][C][C][C][Ring1][Branch1][N][C][C][C][Branch1][C][C][C][C][Ring1][#Branch1][C][=Branch1][C][=O][NH1][C][=Ring2][Ring1][=Branch2][C][=C][Ring2][Ring1][=N][C]
Cc1ccc(-c2ccc(-c3nc(-c4ccc(Cl)c(Cl)c4)cs3)cc2C(=O)O)c(Cl)c1,CHEMBL3663621,11000.0,-4.041392685158225,474.79600000000005,8.110920000000004,0.3247871435418543,2.2558795272436853,[C][C][=C][C][=C][Branch2][Ring2][=Branch2][C][=C][C][=C][Branch2][Ring1][Branch2][C][=N][C][Branch1][#C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][=C][S][Ring1][=N][C][=C][Ring2][Ring1][Ring1][C][=Branch1][C][=O][O][C][Branch1][C][Cl][=C][Ring2][Ring1][=N]
Cc1ccc(-c2csc(-c3ccc(-c4ccccc4[N+](=O)[O-])c(C(=O)O)c3)n2)c(C)c1,CHEMBL3659398,4200.0,-3.6232492903979003,430.48500000000024,6.367340000000005,0.2933344435120183,2.3216373906050514,[C][C][=C][C][=C][Branch2][Ring2][O][C][=C][S][C][Branch2][Ring1][S][C][=C][C][=C][Branch1][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Ring2][Ring1][C][=N][Ring2][Ring1][#Branch1][C][Branch1][C][C][=C][Ring2][Ring1][=C]
Cc1ccc(-c2csc(-c3ccc(-c4ccccc4[N+](=O)[O-])c(C(=O)O)c3)n2)cc1,CHEMBL3659399,13000.0,-4.113943352306837,416.4580000000002,6.058920000000005,0.3152447490340079,2.204838376629592,[C][C][=C][C][=C][Branch2][Ring2][O][C][=C][S][C][Branch2][Ring1][S][C][=C][C][=C][Branch1][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Ring2][Ring1][C][=N][Ring2][Ring1][#Branch1][C][=C][Ring2][Ring1][=N]
